vars,a,b,c,d,h,K,m,sigmaX,NPV_a,NPV_b,PreyDeficit,PredatorDeficit
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.02597754439754864,0.9125902350310596,0.2758467693338205,0.092071592712956,0.6610202481543944,2825.326508342128,1.2615573459102951,0.00623734525519852,4734.789143178249,1.16309899644941e-06,0.04256272753348999,0.6931149193297376
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.04340691339701098,0.4598222872962474,0.9543552314664636,0.17435353650373855,0.869069146995018,2225.356213052707,1.1336702319609733,0.00183611417664104,5051.3125434836265,1.08382785667464e-06,0.4319572262711912,0.4506480597509843
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.005985889587282394,0.8597498669904672,0.6026865520772693,0.14322645689021313,0.6006405746986387,1278.6944832921495,0.2867049178922879,0.008016983051605572,572.5677139483145,1.5977320222831075e-07,0.7187115916706076,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.04732813735572867,0.3758738313675116,0.4391793664294785,0.19722823627651592,0.21752103455687036,3359.303655959592,0.2789719472083206,0.0021331084197469792,586.0623343681019,3.819549579978857e-08,0.9846193812728761,0.9017576476403405
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.006811820590825329,0.08367513171532118,0.4572758928650267,0.1480119199046652,0.44711566200992536,3728.929967878695,0.7661236373655174,0.0025246275809260913,2519.7289956350933,1.0190454623090066e-06,0.47925922204794624,0.5339439030898677
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.049686807492891616,0.4355539479338087,0.28589388303479457,0.09902482696420488,0.6152712537888516,2985.5640143983287,1.450115509808614,0.008167254007530997,3214.3364433043216,1.1598567455137511e-06,0.06683317072920063,0.7175111697949006
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.029184378372956836,0.2199901502548902,0.3037339472698898,0.08657271864554404,0.6963481741419917,2557.131373427933,0.5753158329327016,0.0011954032675424405,1328.5688803294595,4.073275795434747e-07,0.8877134055201524,0.2258225136957171
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.020212313998773525,0.5193695755636991,0.37230322313911146,0.1377806219066402,0.8178085224412779,3344.6347789686797,0.7824950384566572,0.0053125812732759785,7899.043146631954,8.56598469269542e-07,0.4833869049928842,0.14045001851115943
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.036961419418218185,0.4842151357625426,0.9232328318820916,0.12466365886590465,0.8161222143575175,1736.8064394216362,0.4453319386867859,0.0072449149512157215,663.9455371021567,3.727162318677492e-07,0.9764900799701709,0.8460178684603252
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.0257996859511075,0.2903135540518739,0.7191531343074213,0.11864812497136892,0.4812243687721259,2308.070969343894,1.3311852994852238,0.0017631578336614567,1750.030253062315,1.135435382245836e-06,0.06956129839841968,0.6512797103720098
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.017771331697959775,0.7891501697115542,0.4830970396538972,0.12738610269959993,0.9670027819126396,2698.1827595761765,1.036768384641851,0.006689739690932777,4529.471402776813,1.0625906507049906e-06,0.05899259378027295,0.5245969016633433
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.008925273880634505,0.171889268111406,0.20527670328717826,0.11794215356611745,0.8661491190777839,2283.716879166905,1.0968690295194683,0.002059256966056396,1471.6553500919247,1.0753558018414239e-06,0.0899169222407312,0.8624861182310558
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.02608671806423931,0.447639253795188,0.7019991654193898,0.11630790870051293,0.11469974427839275,3675.3326168231024,0.5156637115369932,0.008912836147738072,1090.1686373406596,1.7016766142938224e-07,0.9550131294806684,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.029661320292941117,0.6135780366367085,0.5203944189796587,0.08707091224710786,0.4910785380892216,2450.3070165907857,0.8673132767336557,0.0034457079164279154,6212.697136055952,8.940292019710116e-07,0.4390081458934972,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.034325663779678904,0.2708066272121712,0.9843805896602648,0.16911890164586993,0.3840489867182925,1800.2176237445342,1.3177708861161452,0.00288950784069604,1354.034336492187,1.0223695554058168e-06,0.08302475948903186,0.6553587774522074
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.00841239474238248,0.8952614693589318,0.5358603622924083,0.060462066611812325,0.6326976657924316,1878.430231965588,0.3817237329232761,0.00337693808310977,1411.1144009440675,3.791062152077302e-07,0.8230775414689546,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.022532291580242704,0.3673719584728322,0.484894269204698,0.11336479017771033,0.02116483848062127,2361.726631675355,0.7900156926872884,0.005689318702024558,3347.6041334617535,6.083746554416372e-07,0.5330349509880029,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.003464764762683594,0.11251337135794298,0.4810958275334703,0.10674208110458576,0.5546516690506356,2236.636134843698,0.8332347947495892,0.001965069602772478,1403.283021776904,1.1024497701086457e-06,0.15309452345127486,0.7180499358690913
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.044086200638428406,0.8187348808358362,0.4174069399469166,0.09016992300901633,0.2116979510444632,2831.088443120436,0.6332240335344013,0.009527214442142752,1081.2854640694284,1.542125972154581e-07,0.764858020591191,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.03176861798048086,0.9409715429410166,0.3463904009307785,0.0648098415234291,0.8743982267675037,1294.785593045491,0.4160684209289495,0.009144233651780196,566.5408740486891,1.0948015591409002e-07,0.8803249211775045,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.00980270281799014,0.041906108928906866,0.4486999173638201,0.11414484786662535,0.5111553720032763,2062.596886326375,0.7100774279075186,0.006075283160965232,1202.6266219389588,7.792767720009327e-07,0.7311431051930918,0.6577153914037792
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.021267072371078426,0.5450915746115241,0.7936056152233213,0.17521263727656478,0.2675604696158305,1982.7717560816,1.4533827565627453,0.0042788401224098495,1631.4653874778326,1.007432363667357e-06,0.033495155990287365,0.8180267818129591
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.009179235111866508,0.6006545330717133,0.299679503155158,0.15125476654564468,0.3911374494255631,1319.0977541272093,0.8143793648278026,0.0038238783363526226,1201.4452444427875,7.682642474396006e-07,0.05561837873045429,0.791685126807266
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.030852371810683937,0.04004185143079194,0.9829289126766962,0.056183424075923256,0.5195246125635328,3430.6105525884527,0.3312926614400935,0.00927715158704807,1212.062812195467,1.116151160307356e-06,0.9818881713643152,0.7605574343710605
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.029281353096018908,0.1806114694352178,0.35002960068430233,0.17404252240115864,0.6067095533683815,3533.162807617413,0.4132256660453203,0.005868096891117746,1491.633137502834,4.5616270328845965e-07,0.9717677252101513,0.8403307252953535
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.014041103735752772,0.08770629883935686,0.7740084452377005,0.07567985988898153,0.4123652361763708,1264.6072614907025,0.2388112404336869,0.006111609742534186,246.7061432990617,1.863154270173942e-08,0.9838944549153698,0.9268754084309395
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.010431241034789923,0.3207496112155299,0.5298659094810441,0.05958774930802136,0.9745956444595422,1227.8148022053758,0.3998105682019801,0.003628599050888544,508.5902838411184,2.7917642458708154e-07,0.8818981366068405,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.033647898696844245,0.3881025636799002,0.2559695973315918,0.10808737731295193,0.17207383584634334,3531.5260572386583,0.231436475448226,0.002793013778392815,572.7485197412992,1.0093752983594595e-08,0.9849874293185638,0.924967680031277
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.0262327358913993,0.17561496377354618,0.7060769402474143,0.05415603652945879,0.9780737454471642,2209.91070574498,1.2212888436007805,0.005684785648860431,2686.803999207045,1.2763180638975622e-06,0.4985789838906232,0.43169045652264976
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.03372885704325919,0.04411635015216767,0.7227642184433085,0.07760791085896225,0.7214803853535146,1463.6097162834387,1.4584380290344474,0.007426430873619079,921.0412126681829,1.223923774393463e-06,0.3361072634841629,0.7243341739356944
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.013465608911794484,0.8389219592683421,0.2596445336565338,0.12121927990084724,0.4596034083918296,1827.2038636374573,1.0232872080941842,0.004328676733854529,2348.605140760902,9.894749393709994e-07,0.04056587708560104,0.7788697920925819
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.01476967388975925,0.16266786675701572,0.2005295498078672,0.13463264275510942,0.6094986345367018,2055.9832794606004,0.5004273940165531,0.006651794782144931,1051.7904817254425,2.5122710739314467e-07,0.6360429813733774,0.5591873475133637
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.013349487985883365,0.4555249209993236,0.2095646337996524,0.19673788327333055,0.4197800704357718,1440.4659213189136,0.21314166021026934,0.008132401124685803,478.4301386879634,9.218051285118632e-09,0.6966368744480003,0.6445458786727858
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.04829729932867703,0.5125909740957785,0.2580983247020142,0.0869625222779859,0.23049989428451906,2763.9868290291197,0.9049717196725586,0.009152200240492368,5540.49258765818,5.686958872267811e-07,0.48346642237535153,0.0
"[0.02396295705086887, 0.7891112057946053, 0.4452403778584435, 0.7503713158050915, 0.5362424498935254, 0.8288162090155236, 0.7043164093255868, 0.6213783541024439, 0.3860805885101077, 0.632970551308268, 0.8943341058707823, 0.1496315404987918, 0.5781465172305751, 0.2809051950636847, 0.9415873118016151, 0.40908618784393924, 0.0, 0.4062322467153634, 0.6146414996319963, 0.6375860946158407]",0.040601310145125365,0.21676115332940427,0.8924526003558362,0.12084391849541652,0.8005004712048563,2169.1581996443865,0.24017518082536585,0.009823068946840293,801.1534971267668,5.072350722651965e-07,0.9795325900299687,0.8665453515145979
